entity_id,issue_code,issue_label,policy_category,weight,source
lobbyist_73046,LBR,Labor and employment,Labor & Education,0.25,raw_issue_codes_or_propagated_profile
lobbyist_73046,TRD,Trade,Trade & Tariffs,0.25,raw_issue_codes_or_propagated_profile
lobbyist_107204,HCR,Healthcare,Healthcare,0.190476,raw_issue_codes_or_propagated_profile
lobbyist_107204,AVI,Aviation,Transportation,0.142857,raw_issue_codes_or_propagated_profile
lobbyist_107204,URB,Urban development,Other / Multi-sector,0.142857,raw_issue_codes_or_propagated_profile
lobbyist_107204,BUD,Budget and appropriations,Other / Multi-sector,0.119048,raw_issue_codes_or_propagated_profile
lobbyist_107204,TAX,Taxation,Finance,0.095238,raw_issue_codes_or_propagated_profile
lobbyist_107204,EDU,Education,Labor & Education,0.071429,raw_issue_codes_or_propagated_profile
lobbyist_107204,CPI,Consumer product safety,Technology,0.047619,raw_issue_codes_or_propagated_profile
lobbyist_107204,ENG,Energy,Energy & Environment,0.047619,raw_issue_codes_or_propagated_profile
lobbyist_107204,MMM,Medicare/Medicaid/medical matters,Healthcare,0.047619,raw_issue_codes_or_propagated_profile
lobbyist_107204,PHA,Pharmaceuticals,Healthcare,0.047619,raw_issue_codes_or_propagated_profile
lobbyist_107204,TRD,Trade,Trade & Tariffs,0.047619,raw_issue_codes_or_propagated_profile
lobbyist_107646,ACC,Accounting,Finance,0.071429,raw_issue_codes_or_propagated_profile
lobbyist_107646,BUD,Budget and appropriations,Other / Multi-sector,0.071429,raw_issue_codes_or_propagated_profile
lobbyist_107646,CPT,Consumer protection,Other / Multi-sector,0.071429,raw_issue_codes_or_propagated_profile
lobbyist_107646,DIS,Disaster and emergency,Other / Multi-sector,0.071429,raw_issue_codes_or_propagated_profile
lobbyist_107646,HCR,Healthcare,Healthcare,0.071429,raw_issue_codes_or_propagated_profile
lobbyist_107646,LBR,Labor and employment,Labor & Education,0.071429,raw_issue_codes_or_propagated_profile
lobbyist_107646,MAN,Manufacturing,Other / Multi-sector,0.071429,raw_issue_codes_or_propagated_profile
lobbyist_107646,MED,Medicare and Medicaid,Other / Multi-sector,0.071429,raw_issue_codes_or_propagated_profile
lobbyist_107646,MMM,Medicare/Medicaid/medical matters,Healthcare,0.071429,raw_issue_codes_or_propagated_profile
lobbyist_107646,PHA,Pharmaceuticals,Healthcare,0.071429,raw_issue_codes_or_propagated_profile
lobbyist_107646,SCI,Science and technology,Technology,0.071429,raw_issue_codes_or_propagated_profile
lobbyist_107646,TAR,Tariffs,Trade & Tariffs,0.071429,raw_issue_codes_or_propagated_profile
lobbyist_107646,TAX,Taxation,Finance,0.071429,raw_issue_codes_or_propagated_profile
lobbyist_107646,TRD,Trade,Trade & Tariffs,0.071429,raw_issue_codes_or_propagated_profile
lobbyist_117729,AGR,Agriculture,Agriculture & Food,0.2,raw_issue_codes_or_propagated_profile
lobbyist_117729,BUD,Budget and appropriations,Other / Multi-sector,0.2,raw_issue_codes_or_propagated_profile
lobbyist_117729,ENG,Energy,Energy & Environment,0.2,raw_issue_codes_or_propagated_profile
lobbyist_117729,IND,Indian and tribal affairs,Other / Multi-sector,0.2,raw_issue_codes_or_propagated_profile
lobbyist_117729,NAT,Natural resources,Energy & Environment,0.2,raw_issue_codes_or_propagated_profile
lobbyist_137915,AER,Aerospace,Other / Multi-sector,0.076923,raw_issue_codes_or_propagated_profile
lobbyist_137915,AGR,Agriculture,Agriculture & Food,0.076923,raw_issue_codes_or_propagated_profile
lobbyist_137915,AUT,Automotive,Other / Multi-sector,0.076923,raw_issue_codes_or_propagated_profile
lobbyist_137915,AVI,Aviation,Transportation,0.076923,raw_issue_codes_or_propagated_profile
lobbyist_137915,BUD,Budget and appropriations,Other / Multi-sector,0.076923,raw_issue_codes_or_propagated_profile
lobbyist_137915,DEF,Defense,Defense & Security,0.076923,raw_issue_codes_or_propagated_profile
lobbyist_137915,ENG,Energy,Energy & Environment,0.076923,raw_issue_codes_or_propagated_profile
lobbyist_137915,ENV,Environment,Energy & Environment,0.076923,raw_issue_codes_or_propagated_profile
lobbyist_137915,GOV,Government operations,Other / Multi-sector,0.076923,raw_issue_codes_or_propagated_profile
lobbyist_137915,MAN,Manufacturing,Other / Multi-sector,0.076923,raw_issue_codes_or_propagated_profile
lobbyist_137915,MED,Medicare and Medicaid,Other / Multi-sector,0.076923,raw_issue_codes_or_propagated_profile
lobbyist_137915,TRA,Transportation,Transportation,0.076923,raw_issue_codes_or_propagated_profile
lobbyist_137915,TRD,Trade,Trade & Tariffs,0.076923,raw_issue_codes_or_propagated_profile
lobbyist_140983,TEC,Technology,Technology,0.25,raw_issue_codes_or_propagated_profile
lobbyist_140983,AER,Aerospace,Other / Multi-sector,0.125,raw_issue_codes_or_propagated_profile
lobbyist_140983,TRA,Transportation,Transportation,0.125,raw_issue_codes_or_propagated_profile
lobbyist_140983,CPI,Consumer product safety,Technology,0.083333,raw_issue_codes_or_propagated_profile
lobbyist_140983,CPT,Consumer protection,Other / Multi-sector,0.083333,raw_issue_codes_or_propagated_profile
lobbyist_140983,HCR,Healthcare,Healthcare,0.083333,raw_issue_codes_or_propagated_profile
lobbyist_140983,MAN,Manufacturing,Other / Multi-sector,0.083333,raw_issue_codes_or_propagated_profile
lobbyist_140983,MED,Medicare and Medicaid,Other / Multi-sector,0.083333,raw_issue_codes_or_propagated_profile
lobbyist_140983,TRD,Trade,Trade & Tariffs,0.083333,raw_issue_codes_or_propagated_profile
lobbyist_142921,AGR,Agriculture,Agriculture & Food,0.035714,raw_issue_codes_or_propagated_profile
lobbyist_142921,BUD,Budget and appropriations,Other / Multi-sector,0.035714,raw_issue_codes_or_propagated_profile
lobbyist_142921,CIV,Civil rights and liberties,Other / Multi-sector,0.035714,raw_issue_codes_or_propagated_profile
lobbyist_142921,CPT,Consumer protection,Other / Multi-sector,0.035714,raw_issue_codes_or_propagated_profile
lobbyist_142921,DEF,Defense,Defense & Security,0.035714,raw_issue_codes_or_propagated_profile
lobbyist_142921,DIS,Disaster and emergency,Other / Multi-sector,0.035714,raw_issue_codes_or_propagated_profile
lobbyist_142921,ECN,Economics,Other / Multi-sector,0.035714,raw_issue_codes_or_propagated_profile
lobbyist_142921,EDU,Education,Labor & Education,0.035714,raw_issue_codes_or_propagated_profile
lobbyist_142921,ENG,Energy,Energy & Environment,0.035714,raw_issue_codes_or_propagated_profile
lobbyist_142921,ENV,Environment,Energy & Environment,0.035714,raw_issue_codes_or_propagated_profile
lobbyist_142921,GOV,Government operations,Other / Multi-sector,0.035714,raw_issue_codes_or_propagated_profile
lobbyist_142921,HCR,Healthcare,Healthcare,0.035714,raw_issue_codes_or_propagated_profile
lobbyist_142921,HOM,Homeland security,Defense & Security,0.035714,raw_issue_codes_or_propagated_profile
lobbyist_142921,HOU,Housing,Real Estate & Housing,0.035714,raw_issue_codes_or_propagated_profile
lobbyist_142921,IMM,Immigration,Other / Multi-sector,0.035714,raw_issue_codes_or_propagated_profile
lobbyist_142921,INS,Insurance,Finance,0.035714,raw_issue_codes_or_propagated_profile
lobbyist_142921,INT,Intellectual property,Defense & Security,0.035714,raw_issue_codes_or_propagated_profile
lobbyist_142921,LAW,Law enforcement,Other / Multi-sector,0.035714,raw_issue_codes_or_propagated_profile
lobbyist_142921,MED,Medicare and Medicaid,Other / Multi-sector,0.035714,raw_issue_codes_or_propagated_profile
lobbyist_142921,MMM,Medicare/Medicaid/medical matters,Healthcare,0.035714,raw_issue_codes_or_propagated_profile
lobbyist_142921,NAT,Natural resources,Energy & Environment,0.035714,raw_issue_codes_or_propagated_profile
lobbyist_142921,PHA,Pharmaceuticals,Healthcare,0.035714,raw_issue_codes_or_propagated_profile
lobbyist_142921,SCI,Science and technology,Technology,0.035714,raw_issue_codes_or_propagated_profile
lobbyist_142921,SMB,Small business,Other / Multi-sector,0.035714,raw_issue_codes_or_propagated_profile
lobbyist_142921,SPO,Sports,Other / Multi-sector,0.035714,raw_issue_codes_or_propagated_profile
lobbyist_142921,TAX,Taxation,Finance,0.035714,raw_issue_codes_or_propagated_profile
lobbyist_142921,TRA,Transportation,Transportation,0.035714,raw_issue_codes_or_propagated_profile
lobbyist_142921,VET,Veterans,Other / Multi-sector,0.035714,raw_issue_codes_or_propagated_profile
lobbyist_145068,IMM,Immigration,Other / Multi-sector,0.194444,raw_issue_codes_or_propagated_profile
lobbyist_145068,MMM,Medicare/Medicaid/medical matters,Healthcare,0.194444,raw_issue_codes_or_propagated_profile
lobbyist_145068,BUD,Budget and appropriations,Other / Multi-sector,0.111111,raw_issue_codes_or_propagated_profile
lobbyist_145068,CSP,Communications and spectrum,Other / Multi-sector,0.111111,raw_issue_codes_or_propagated_profile
lobbyist_145068,MED,Medicare and Medicaid,Other / Multi-sector,0.111111,raw_issue_codes_or_propagated_profile
lobbyist_145068,VET,Veterans,Other / Multi-sector,0.111111,raw_issue_codes_or_propagated_profile
lobbyist_145068,HCR,Healthcare,Healthcare,0.083333,raw_issue_codes_or_propagated_profile
lobbyist_145068,LAW,Law enforcement,Other / Multi-sector,0.083333,raw_issue_codes_or_propagated_profile
lobbyist_149321,TRD,Trade,Trade & Tariffs,0.127381,raw_issue_codes_or_propagated_profile
lobbyist_149321,TEC,Technology,Technology,0.091667,raw_issue_codes_or_propagated_profile
lobbyist_149321,TAX,Taxation,Finance,0.085714,raw_issue_codes_or_propagated_profile
lobbyist_149321,CSP,Communications and spectrum,Other / Multi-sector,0.077381,raw_issue_codes_or_propagated_profile
lobbyist_149321,FIN,Finance,Finance,0.077381,raw_issue_codes_or_propagated_profile
lobbyist_149321,LBR,Labor and employment,Labor & Education,0.077381,raw_issue_codes_or_propagated_profile
lobbyist_149321,CPI,Consumer product safety,Technology,0.05,raw_issue_codes_or_propagated_profile
lobbyist_149321,MAN,Manufacturing,Other / Multi-sector,0.05,raw_issue_codes_or_propagated_profile
lobbyist_149321,AER,Aerospace,Other / Multi-sector,0.041667,raw_issue_codes_or_propagated_profile
lobbyist_149321,AVI,Aviation,Transportation,0.041667,raw_issue_codes_or_propagated_profile
lobbyist_149321,DEF,Defense,Defense & Security,0.041667,raw_issue_codes_or_propagated_profile
lobbyist_149321,ECN,Economics,Other / Multi-sector,0.041667,raw_issue_codes_or_propagated_profile
lobbyist_149321,ENV,Environment,Energy & Environment,0.041667,raw_issue_codes_or_propagated_profile
lobbyist_149321,HOM,Homeland security,Defense & Security,0.041667,raw_issue_codes_or_propagated_profile
lobbyist_149321,HOU,Housing,Real Estate & Housing,0.041667,raw_issue_codes_or_propagated_profile
lobbyist_149321,CPT,Consumer protection,Other / Multi-sector,0.035714,raw_issue_codes_or_propagated_profile
lobbyist_149321,LAW,Law enforcement,Other / Multi-sector,0.035714,raw_issue_codes_or_propagated_profile
lobbyist_149567,TAX,Taxation,Finance,0.169001,raw_issue_codes_or_propagated_profile
lobbyist_149567,TRD,Trade,Trade & Tariffs,0.094444,raw_issue_codes_or_propagated_profile
lobbyist_149567,AGR,Agriculture,Agriculture & Food,0.066667,raw_issue_codes_or_propagated_profile
lobbyist_149567,TRA,Transportation,Transportation,0.059477,raw_issue_codes_or_propagated_profile
lobbyist_149567,FIN,Finance,Finance,0.046779,raw_issue_codes_or_propagated_profile
lobbyist_149567,HCR,Healthcare,Healthcare,0.046779,raw_issue_codes_or_propagated_profile
lobbyist_149567,ENG,Energy,Energy & Environment,0.042857,raw_issue_codes_or_propagated_profile
lobbyist_149567,CPT,Consumer protection,Other / Multi-sector,0.037255,raw_issue_codes_or_propagated_profile
lobbyist_149567,ANI,Animal welfare,Agriculture & Food,0.033333,raw_issue_codes_or_propagated_profile
lobbyist_149567,BAN,Banking,Finance,0.033333,raw_issue_codes_or_propagated_profile
lobbyist_149567,GOV,Government operations,Other / Multi-sector,0.033333,raw_issue_codes_or_propagated_profile
lobbyist_149567,ECN,Economics,Other / Multi-sector,0.031746,raw_issue_codes_or_propagated_profile
lobbyist_149567,BUD,Budget and appropriations,Other / Multi-sector,0.028366,raw_issue_codes_or_propagated_profile
lobbyist_149567,CSP,Communications and spectrum,Other / Multi-sector,0.026144,raw_issue_codes_or_propagated_profile
lobbyist_149567,IMM,Immigration,Other / Multi-sector,0.026144,raw_issue_codes_or_propagated_profile
lobbyist_149567,LBR,Labor and employment,Labor & Education,0.022222,raw_issue_codes_or_propagated_profile
lobbyist_149567,SMB,Small business,Other / Multi-sector,0.022222,raw_issue_codes_or_propagated_profile
lobbyist_149567,ENV,Environment,Energy & Environment,0.020588,raw_issue_codes_or_propagated_profile
lobbyist_149567,DEF,Defense,Defense & Security,0.017255,raw_issue_codes_or_propagated_profile
lobbyist_149567,HOM,Homeland security,Defense & Security,0.017255,raw_issue_codes_or_propagated_profile
lobbyist_149567,SCI,Science and technology,Technology,0.017255,raw_issue_codes_or_propagated_profile
lobbyist_149567,FUE,Fuel and gas,Energy & Environment,0.016667,raw_issue_codes_or_propagated_profile
lobbyist_149567,MAN,Manufacturing,Other / Multi-sector,0.016667,raw_issue_codes_or_propagated_profile
lobbyist_149567,LAW,Law enforcement,Other / Multi-sector,0.015033,raw_issue_codes_or_propagated_profile
lobbyist_149567,INT,Intellectual property,Defense & Security,0.013333,raw_issue_codes_or_propagated_profile
lobbyist_149567,INS,Insurance,Finance,0.011111,raw_issue_codes_or_propagated_profile
lobbyist_149567,MMM,Medicare/Medicaid/medical matters,Healthcare,0.009524,raw_issue_codes_or_propagated_profile
lobbyist_149567,ROD,Roads and highways,Transportation,0.009524,raw_issue_codes_or_propagated_profile
lobbyist_149567,EDU,Education,Labor & Education,0.003922,raw_issue_codes_or_propagated_profile
lobbyist_149567,MED,Medicare and Medicaid,Other / Multi-sector,0.003922,raw_issue_codes_or_propagated_profile
lobbyist_149567,TOR,Torts,Other / Multi-sector,0.003922,raw_issue_codes_or_propagated_profile
lobbyist_149567,VET,Veterans,Other / Multi-sector,0.003922,raw_issue_codes_or_propagated_profile
lobbyist_1279,BUD,Budget and appropriations,Other / Multi-sector,0.125,raw_issue_codes_or_propagated_profile
lobbyist_1279,ENV,Environment,Energy & Environment,0.125,raw_issue_codes_or_propagated_profile
lobbyist_1279,HCR,Healthcare,Healthcare,0.125,raw_issue_codes_or_propagated_profile
lobbyist_1279,LBR,Labor and employment,Labor & Education,0.125,raw_issue_codes_or_propagated_profile
lobbyist_1279,RES,Research,Real Estate & Housing,0.125,raw_issue_codes_or_propagated_profile
lobbyist_1279,TAX,Taxation,Finance,0.125,raw_issue_codes_or_propagated_profile
lobbyist_1279,TRA,Transportation,Transportation,0.125,raw_issue_codes_or_propagated_profile
lobbyist_1279,TRD,Trade,Trade & Tariffs,0.125,raw_issue_codes_or_propagated_profile
lobbyist_29935,ENG,Energy,Energy & Environment,0.1875,raw_issue_codes_or_propagated_profile
lobbyist_29935,TAX,Taxation,Finance,0.1875,raw_issue_codes_or_propagated_profile
lobbyist_29935,IMM,Immigration,Other / Multi-sector,0.125,raw_issue_codes_or_propagated_profile
lobbyist_29935,LBR,Labor and employment,Labor & Education,0.125,raw_issue_codes_or_propagated_profile
lobbyist_29935,ECN,Economics,Other / Multi-sector,0.0625,raw_issue_codes_or_propagated_profile
lobbyist_29935,HCR,Healthcare,Healthcare,0.0625,raw_issue_codes_or_propagated_profile
lobbyist_29935,NAT,Natural resources,Energy & Environment,0.0625,raw_issue_codes_or_propagated_profile
lobbyist_29935,SCI,Science and technology,Technology,0.0625,raw_issue_codes_or_propagated_profile
lobbyist_29935,TRA,Transportation,Transportation,0.0625,raw_issue_codes_or_propagated_profile
lobbyist_29935,TRD,Trade,Trade & Tariffs,0.0625,raw_issue_codes_or_propagated_profile
lobbyist_58681,BUD,Budget and appropriations,Other / Multi-sector,0.333333,raw_issue_codes_or_propagated_profile
lobbyist_58681,TRA,Transportation,Transportation,0.333333,raw_issue_codes_or_propagated_profile
lobbyist_58681,TRU,Trucking,Transportation,0.333333,raw_issue_codes_or_propagated_profile
lobbyist_63833,BAN,Banking,Finance,0.383333,raw_issue_codes_or_propagated_profile
lobbyist_63833,TAX,Taxation,Finance,0.216667,raw_issue_codes_or_propagated_profile
lobbyist_63833,LBR,Labor and employment,Labor & Education,0.133333,raw_issue_codes_or_propagated_profile
lobbyist_63833,HOU,Housing,Real Estate & Housing,0.083333,raw_issue_codes_or_propagated_profile
lobbyist_63833,TRA,Transportation,Transportation,0.083333,raw_issue_codes_or_propagated_profile
lobbyist_63833,FIN,Finance,Finance,0.05,raw_issue_codes_or_propagated_profile
lobbyist_63833,RET,Retirement,Labor & Education,0.05,raw_issue_codes_or_propagated_profile
lobbyist_70264,ACC,Accounting,Finance,0.5,raw_issue_codes_or_propagated_profile
lobbyist_70264,DEF,Defense,Defense & Security,0.5,raw_issue_codes_or_propagated_profile
lobbyist_70838,BUD,Budget and appropriations,Other / Multi-sector,0.2,raw_issue_codes_or_propagated_profile
lobbyist_70838,FIN,Finance,Finance,0.2,raw_issue_codes_or_propagated_profile
lobbyist_70838,HOM,Homeland security,Defense & Security,0.2,raw_issue_codes_or_propagated_profile
lobbyist_70838,RET,Retirement,Labor & Education,0.2,raw_issue_codes_or_propagated_profile
lobbyist_70838,TAX,Taxation,Finance,0.2,raw_issue_codes_or_propagated_profile
lobbyist_71253,HCR,Healthcare,Healthcare,1.0,raw_issue_codes_or_propagated_profile
lobbyist_71883,BUD,Budget and appropriations,Other / Multi-sector,0.071429,raw_issue_codes_or_propagated_profile
lobbyist_71883,CIV,Civil rights and liberties,Other / Multi-sector,0.071429,raw_issue_codes_or_propagated_profile
lobbyist_71883,DEF,Defense,Defense & Security,0.071429,raw_issue_codes_or_propagated_profile
lobbyist_71883,DOC,Domestic commerce,Other / Multi-sector,0.071429,raw_issue_codes_or_propagated_profile
lobbyist_71883,EDU,Education,Labor & Education,0.071429,raw_issue_codes_or_propagated_profile
lobbyist_71883,FAM,Family issues,Other / Multi-sector,0.071429,raw_issue_codes_or_propagated_profile
lobbyist_71883,FOR,Foreign relations,Trade & Tariffs,0.071429,raw_issue_codes_or_propagated_profile
lobbyist_71883,GOV,Government operations,Other / Multi-sector,0.071429,raw_issue_codes_or_propagated_profile
lobbyist_71883,HCR,Healthcare,Healthcare,0.071429,raw_issue_codes_or_propagated_profile
lobbyist_71883,IMM,Immigration,Other / Multi-sector,0.071429,raw_issue_codes_or_propagated_profile
lobbyist_71883,LAW,Law enforcement,Other / Multi-sector,0.071429,raw_issue_codes_or_propagated_profile
lobbyist_71883,LBR,Labor and employment,Labor & Education,0.071429,raw_issue_codes_or_propagated_profile
lobbyist_71883,MMM,Medicare/Medicaid/medical matters,Healthcare,0.071429,raw_issue_codes_or_propagated_profile
lobbyist_71883,VET,Veterans,Other / Multi-sector,0.071429,raw_issue_codes_or_propagated_profile
lobbyist_90411,HCR,Healthcare,Healthcare,0.5,raw_issue_codes_or_propagated_profile
lobbyist_90411,TAX,Taxation,Finance,0.5,raw_issue_codes_or_propagated_profile
lobbyist_107415,TAX,Taxation,Finance,0.173196,raw_issue_codes_or_propagated_profile
lobbyist_107415,HCR,Healthcare,Healthcare,0.104678,raw_issue_codes_or_propagated_profile
lobbyist_107415,BUD,Budget and appropriations,Other / Multi-sector,0.076058,raw_issue_codes_or_propagated_profile
lobbyist_107415,ENV,Environment,Energy & Environment,0.069444,raw_issue_codes_or_propagated_profile
lobbyist_107415,MMM,Medicare/Medicaid/medical matters,Healthcare,0.06936,raw_issue_codes_or_propagated_profile
lobbyist_107415,ECN,Economics,Other / Multi-sector,0.064815,raw_issue_codes_or_propagated_profile
lobbyist_107415,TRA,Transportation,Transportation,0.05754,raw_issue_codes_or_propagated_profile
lobbyist_107415,TRD,Trade,Trade & Tariffs,0.055471,raw_issue_codes_or_propagated_profile
lobbyist_107415,LAW,Law enforcement,Other / Multi-sector,0.037037,raw_issue_codes_or_propagated_profile
lobbyist_107415,WEL,Welfare,Other / Multi-sector,0.032323,raw_issue_codes_or_propagated_profile
lobbyist_107415,LBR,Labor and employment,Labor & Education,0.029762,raw_issue_codes_or_propagated_profile
lobbyist_107415,EDU,Education,Labor & Education,0.02862,raw_issue_codes_or_propagated_profile
lobbyist_107415,AUT,Automotive,Other / Multi-sector,0.027778,raw_issue_codes_or_propagated_profile
lobbyist_107415,TAR,Tariffs,Trade & Tariffs,0.022222,raw_issue_codes_or_propagated_profile
lobbyist_107415,DIS,Disaster and emergency,Other / Multi-sector,0.01936,raw_issue_codes_or_propagated_profile
lobbyist_107415,HOU,Housing,Real Estate & Housing,0.01936,raw_issue_codes_or_propagated_profile
lobbyist_107415,HOM,Homeland security,Defense & Security,0.015873,raw_issue_codes_or_propagated_profile
lobbyist_107415,TRU,Trucking,Transportation,0.015873,raw_issue_codes_or_propagated_profile
lobbyist_107415,RES,Research,Real Estate & Housing,0.013889,raw_issue_codes_or_propagated_profile
lobbyist_107415,AGR,Agriculture,Agriculture & Food,0.010101,raw_issue_codes_or_propagated_profile
lobbyist_107415,MAN,Manufacturing,Other / Multi-sector,0.010101,raw_issue_codes_or_propagated_profile
lobbyist_107415,NAT,Natural resources,Energy & Environment,0.010101,raw_issue_codes_or_propagated_profile
lobbyist_107415,CSP,Communications and spectrum,Other / Multi-sector,0.009259,raw_issue_codes_or_propagated_profile
lobbyist_107415,GOV,Government operations,Other / Multi-sector,0.009259,raw_issue_codes_or_propagated_profile
lobbyist_107415,SCI,Science and technology,Technology,0.009259,raw_issue_codes_or_propagated_profile
lobbyist_107415,TEC,Technology,Technology,0.009259,raw_issue_codes_or_propagated_profile
lobbyist_141451,HCR,Healthcare,Healthcare,0.440475,raw_issue_codes_or_propagated_profile
lobbyist_141451,MMM,Medicare/Medicaid/medical matters,Healthcare,0.107143,raw_issue_codes_or_propagated_profile
lobbyist_141451,TAX,Taxation,Finance,0.107143,raw_issue_codes_or_propagated_profile
lobbyist_141451,BUD,Budget and appropriations,Other / Multi-sector,0.083333,raw_issue_codes_or_propagated_profile
lobbyist_141451,ALC,Alcohol,Other / Multi-sector,0.02381,raw_issue_codes_or_propagated_profile
lobbyist_141451,EDU,Education,Labor & Education,0.02381,raw_issue_codes_or_propagated_profile
lobbyist_141451,IMM,Immigration,Other / Multi-sector,0.02381,raw_issue_codes_or_propagated_profile
lobbyist_141451,INS,Insurance,Finance,0.02381,raw_issue_codes_or_propagated_profile
lobbyist_141451,LBR,Labor and employment,Labor & Education,0.02381,raw_issue_codes_or_propagated_profile
lobbyist_141451,MED,Medicare and Medicaid,Other / Multi-sector,0.02381,raw_issue_codes_or_propagated_profile
lobbyist_141451,SMB,Small business,Other / Multi-sector,0.02381,raw_issue_codes_or_propagated_profile
lobbyist_141451,TAR,Tariffs,Trade & Tariffs,0.02381,raw_issue_codes_or_propagated_profile
lobbyist_141451,TOB,Tobacco,Other / Multi-sector,0.02381,raw_issue_codes_or_propagated_profile
lobbyist_141451,TOR,Torts,Other / Multi-sector,0.02381,raw_issue_codes_or_propagated_profile
lobbyist_141451,TOU,Tourism,Other / Multi-sector,0.02381,raw_issue_codes_or_propagated_profile
lobbyist_151062,HCR,Healthcare,Healthcare,0.1625,raw_issue_codes_or_propagated_profile
lobbyist_151062,DEF,Defense,Defense & Security,0.145833,raw_issue_codes_or_propagated_profile
lobbyist_151062,MAR,Marine and fisheries,Transportation,0.125,raw_issue_codes_or_propagated_profile
lobbyist_151062,TRU,Trucking,Transportation,0.125,raw_issue_codes_or_propagated_profile
lobbyist_151062,GAM,Gaming,Other / Multi-sector,0.0625,raw_issue_codes_or_propagated_profile
lobbyist_151062,IND,Indian and tribal affairs,Other / Multi-sector,0.0625,raw_issue_codes_or_propagated_profile
lobbyist_151062,LBR,Labor and employment,Labor & Education,0.058333,raw_issue_codes_or_propagated_profile
lobbyist_151062,TAX,Taxation,Finance,0.0375,raw_issue_codes_or_propagated_profile
lobbyist_151062,BUD,Budget and appropriations,Other / Multi-sector,0.033333,raw_issue_codes_or_propagated_profile
lobbyist_151062,TRA,Transportation,Transportation,0.033333,raw_issue_codes_or_propagated_profile
lobbyist_151062,DIS,Disaster and emergency,Other / Multi-sector,0.025,raw_issue_codes_or_propagated_profile
lobbyist_151062,ENV,Environment,Energy & Environment,0.025,raw_issue_codes_or_propagated_profile
lobbyist_151062,ENG,Energy,Energy & Environment,0.020833,raw_issue_codes_or_propagated_profile
lobbyist_151062,UTI,Utilities,Other / Multi-sector,0.020833,raw_issue_codes_or_propagated_profile
lobbyist_151062,CIV,Civil rights and liberties,Other / Multi-sector,0.0125,raw_issue_codes_or_propagated_profile
lobbyist_151062,GOV,Government operations,Other / Multi-sector,0.0125,raw_issue_codes_or_propagated_profile
lobbyist_151062,MED,Medicare and Medicaid,Other / Multi-sector,0.0125,raw_issue_codes_or_propagated_profile
lobbyist_151062,MMM,Medicare/Medicaid/medical matters,Healthcare,0.0125,raw_issue_codes_or_propagated_profile
lobbyist_151062,WEL,Welfare,Other / Multi-sector,0.0125,raw_issue_codes_or_propagated_profile
lobbyist_151485,BUD,Budget and appropriations,Other / Multi-sector,0.192857,raw_issue_codes_or_propagated_profile
lobbyist_151485,HOU,Housing,Real Estate & Housing,0.192857,raw_issue_codes_or_propagated_profile
lobbyist_151485,TRA,Transportation,Transportation,0.192857,raw_issue_codes_or_propagated_profile
lobbyist_151485,URB,Urban development,Other / Multi-sector,0.114286,raw_issue_codes_or_propagated_profile
lobbyist_151485,IMM,Immigration,Other / Multi-sector,0.092857,raw_issue_codes_or_propagated_profile
lobbyist_151485,TEC,Technology,Technology,0.042857,raw_issue_codes_or_propagated_profile
lobbyist_151485,EDU,Education,Labor & Education,0.028571,raw_issue_codes_or_propagated_profile
lobbyist_151485,LBR,Labor and employment,Labor & Education,0.028571,raw_issue_codes_or_propagated_profile
lobbyist_151485,DIS,Disaster and emergency,Other / Multi-sector,0.014286,raw_issue_codes_or_propagated_profile
lobbyist_151485,ECN,Economics,Other / Multi-sector,0.014286,raw_issue_codes_or_propagated_profile
lobbyist_151485,ENV,Environment,Energy & Environment,0.014286,raw_issue_codes_or_propagated_profile
lobbyist_151485,FIN,Finance,Finance,0.014286,raw_issue_codes_or_propagated_profile
lobbyist_151485,HCR,Healthcare,Healthcare,0.014286,raw_issue_codes_or_propagated_profile
lobbyist_151485,NAT,Natural resources,Energy & Environment,0.014286,raw_issue_codes_or_propagated_profile
lobbyist_151485,UTI,Utilities,Other / Multi-sector,0.014286,raw_issue_codes_or_propagated_profile
lobbyist_151485,WEL,Welfare,Other / Multi-sector,0.014286,raw_issue_codes_or_propagated_profile
lobbyist_58039,HCR,Healthcare,Healthcare,0.675,raw_issue_codes_or_propagated_profile
lobbyist_58039,MMM,Medicare/Medicaid/medical matters,Healthcare,0.125,raw_issue_codes_or_propagated_profile
lobbyist_58039,MED,Medicare and Medicaid,Other / Multi-sector,0.05,raw_issue_codes_or_propagated_profile
lobbyist_58039,SMB,Small business,Other / Multi-sector,0.05,raw_issue_codes_or_propagated_profile
lobbyist_58039,TAX,Taxation,Finance,0.05,raw_issue_codes_or_propagated_profile
lobbyist_58039,TRD,Trade,Trade & Tariffs,0.05,raw_issue_codes_or_propagated_profile
lobbyist_59997,BUD,Budget and appropriations,Other / Multi-sector,0.6,raw_issue_codes_or_propagated_profile
lobbyist_59997,MAN,Manufacturing,Other / Multi-sector,0.2,raw_issue_codes_or_propagated_profile
lobbyist_59997,SCI,Science and technology,Technology,0.2,raw_issue_codes_or_propagated_profile
lobbyist_61715,IMM,Immigration,Other / Multi-sector,0.25,raw_issue_codes_or_propagated_profile
lobbyist_61715,TAR,Tariffs,Trade & Tariffs,0.25,raw_issue_codes_or_propagated_profile
lobbyist_61715,TAX,Taxation,Finance,0.25,raw_issue_codes_or_propagated_profile
lobbyist_61715,TRD,Trade,Trade & Tariffs,0.25,raw_issue_codes_or_propagated_profile
