entity_a_id,entity_b_id,entity_a_name,entity_b_name,match_score,merge_accepted
firm_5357,firm_401054971,BGR GOVERNMENT AFFAIRS,FTI GOVERNMENT AFFAIRS,86.36,False
firm_401104313,firm_25603,"MILLER STRATEGIES, LLC","ML STRATEGIES, LLC",90.0,False
firm_400605842,firm_25603,"W STRATEGIES, LLC","ML STRATEGIES, LLC",85.71,False
firm_25603,firm_401057986,"ML STRATEGIES, LLC","SBL STRATEGIES, LLC",91.89,False
firm_400605842,firm_400434103,"W STRATEGIES, LLC","WATER STRATEGIES, LLC",89.47,False
firm_401104582,firm_401103494,SPLITOAK STRATEGIES LLC,SIRONA STRATEGIES LLC,86.36,False
firm_25603,firm_401104546,"ML STRATEGIES, LLC","SIMS STRATEGIES, LLC",89.47,False
firm_401057986,firm_401104546,"SBL STRATEGIES, LLC","SIMS STRATEGIES, LLC",87.18,False
firm_401104313,firm_316057,"MILLER STRATEGIES, LLC",ICE MILLER STRATEGIES LLC,89.36,False
firm_25603,firm_401104425,"ML STRATEGIES, LLC","PLURUS STRATEGIES, LLC",85.0,False
firm_401104313,firm_401104458,"MILLER STRATEGIES, LLC","SL STRATEGIES, LLC",85.0,False
firm_400605842,firm_401104458,"W STRATEGIES, LLC","SL STRATEGIES, LLC",85.71,False
firm_40011081,firm_84217,"KADESH & ASSOCIATES, LLC","CARD & ASSOCIATES, LLC",86.96,False
firm_29777,firm_400431088,C2 STRATEGIES,COVE STRATEGIES,85.71,False
firm_72053,firm_401104937,CAPITOL HILL CONSULTING GROUP,CAPITOL CONSULTING GROUP LLC (DC),87.1,False
firm_400532589,firm_400581776,PRIME POLICY GROUP,RIDGE POLICY GROUP,88.89,False
firm_70175,firm_400903639,"MERCURY PUBLIC AFFAIRS, LLC",MABRY PUBLIC AFFAIRS LLC,86.27,False
firm_401104718,firm_401106545,HB STRATEGIES,HSA STRATEGIES,88.89,False
firm_40011081,firm_21084,"KADESH & ASSOCIATES, LLC","KANNER & ASSOCIATES, LLC",87.5,False
firm_84217,firm_21084,"CARD & ASSOCIATES, LLC","KANNER & ASSOCIATES, LLC",86.96,False
firm_401103500,firm_401105219,FIERCE GOVERNMENT RELATIONS,CONFLUENCE GOVERNMENT RELATIONS,86.21,False
firm_401104313,firm_401079030,"MILLER STRATEGIES, LLC","MELTSNER STRATEGIES, LLC",86.96,False
firm_25603,firm_401079030,"ML STRATEGIES, LLC","MELTSNER STRATEGIES, LLC",85.71,False
firm_401104425,firm_58432,"PLURUS STRATEGIES, LLC","PARK STRATEGIES, LLC",85.71,False
firm_400794388,firm_305635,"SCONSET STRATEGIES, LLC","MONUMENT STRATEGIES, LLC",85.11,False
firm_401104143,firm_401105297,CARPENTER STRATEGIC CONSULTING LLC,"CLINE STRATEGIC CONSULTING, LLC",86.15,False
firm_401103206,firm_401105297,"STRATEGICS CONSULTING, LLC","CLINE STRATEGIC CONSULTING, LLC",87.72,False
firm_400703107,firm_401104885,"THE GIBSON GROUP, LLC","THE GABOTON GROUP, LLC",88.37,False
firm_288954,firm_17328,TASSEY & ASSOCIATES,HALEY & ASSOCIATES,86.49,False
firm_401104718,firm_401104101,HB STRATEGIES,B+S STRATEGIES,88.89,False
firm_401106545,firm_401104101,HSA STRATEGIES,B+S STRATEGIES,85.71,False
firm_401103500,firm_306011,FIERCE GOVERNMENT RELATIONS,FIDELIS GOVERNMENT RELATIONS,87.27,False
firm_304337,firm_306011,DUNKEL GOVERNMENT RELATIONS,FIDELIS GOVERNMENT RELATIONS,87.27,False
firm_400493433,firm_400625900,"CAPITALEDGE STRATEGIES, LLC","CAPITOL STRATEGIES, LLC",88.0,False
firm_91774,firm_400625900,"CAPITOL HILL STRATEGIES,  LLC","CAPITOL STRATEGIES, LLC",90.2,False
firm_297294,firm_401104189,BOSE PUBLIC AFFAIRS GROUP,BIGHORN PUBLIC AFFAIRS GROUP,86.79,False
firm_400704112,firm_401104700,"CORLEY CONSULTING, LLC",CORDONE CONSULTING LLC,86.36,False
firm_400794388,firm_401106120,"SCONSET STRATEGIES, LLC","SCHERTZ STRATEGIES, LLC",86.96,False
firm_25603,firm_401106902,"ML STRATEGIES, LLC","OCULUS STRATEGIES, LLC",85.0,False
firm_401104425,firm_401106902,"PLURUS STRATEGIES, LLC","OCULUS STRATEGIES, LLC",86.36,False
firm_49635,firm_401104378,"THE LIVINGSTON GROUP, LLC","THE LIAISON GROUP, LLC",89.36,False
firm_401105554,firm_401105683,OAK GROVE STRATEGIES,LIVE OAK STRATEGIES,87.18,False
firm_401105417,firm_401109030,"ELEVATE GOVERNMENT AFFAIRS, LLC","COVENANT GOVERNMENT AFFAIRS, LLC",85.71,False
firm_400903639,firm_401105212,MABRY PUBLIC AFFAIRS LLC,PARK&K PUBLIC AFFAIRS LLC,85.71,False
firm_17328,firm_401106268,HALEY & ASSOCIATES,KILEY & ASSOCIATES,88.89,False
firm_401104651,firm_401106174,"NORTH STAR STRATEGIES, LLC","OLD NORTH STRATEGIES, LLC",86.27,False
firm_400703107,firm_15838,"THE GIBSON GROUP, LLC",THE GARRISON GROUP LLC,88.37,False
firm_91774,firm_401107175,"CAPITOL HILL STRATEGIES,  LLC","CAPITOL STRATEGIES US, LLC",85.19,False
firm_25603,firm_401103849,"ML STRATEGIES, LLC","R2P STRATEGIES, LLC",86.49,False
firm_58432,firm_401103849,"PARK STRATEGIES, LLC","R2P STRATEGIES, LLC",87.18,False
firm_29777,firm_401104679,C2 STRATEGIES,CURA STRATEGIES,85.71,False
firm_400927689,firm_401104679,CRANE STRATEGIES,CURA STRATEGIES,90.32,False
firm_401107315,firm_401109383,ONMESSAGE PUBLIC STRATEGIES,CONVERGE PUBLIC STRATEGIES,86.79,False
firm_401104653,firm_401109669,"BOLD STRATEGIES, LLC","B HALL STRATEGIES, LLC",85.71,False
firm_40011081,firm_401106149,"KADESH & ASSOCIATES, LLC","BATIE & ASSOCIATES, LLC",85.11,False
firm_21084,firm_401106149,"KANNER & ASSOCIATES, LLC","BATIE & ASSOCIATES, LLC",85.11,False
firm_400605842,firm_401103260,"W STRATEGIES, LLC","E2 STRATEGIES, LLC",85.71,False
firm_400625900,firm_401107227,"CAPITOL STRATEGIES, LLC","CAPROCK STRATEGIES, LLC",86.96,False
firm_400427054,firm_401107227,"BEDROCK STRATEGIES, LLC","CAPROCK STRATEGIES, LLC",86.96,False
firm_65976,firm_401104271,"CAPITOL TAX PARTNERS, LLP","CAPITOL PARTNERS, LLC",86.96,False
firm_400459241,firm_401104271,CAPITOL HILL PARTNERS,"CAPITOL PARTNERS, LLC",90.48,False
firm_401108183,firm_401103116,LMH STRATEGIC SOLUTIONS,CALFEE STRATEGIC SOLUTIONS,85.71,False
firm_401104684,firm_401104372,COGENT STRATEGIES LLC,CGA STRATEGIES LLC,87.18,False
firm_401104281,firm_401104372,A1.9 STRATEGIES LLC,CGA STRATEGIES LLC,86.49,False
firm_7268,firm_33545,BROYDRICK & ASSOCIATES,ROCK & ASSOCIATES,87.18,False
firm_401105888,firm_11402,PIONEER PUBLIC AFFAIRS,IKON PUBLIC AFFAIRS,87.8,False
firm_400704112,firm_400703103,"CORLEY CONSULTING, LLC","LJ CONSULTING, LLC",85.0,False
firm_79596,firm_400703103,"FENNEL CONSULTING, LLC","LJ CONSULTING, LLC",85.0,False
firm_401057986,firm_401105146,"SBL STRATEGIES, LLC","SIX-7 STRATEGIES, LLC",85.0,False
firm_401104546,firm_401105146,"SIMS STRATEGIES, LLC","SIX-7 STRATEGIES, LLC",87.8,False
firm_401105233,firm_401104667,"IQOM STRATEGIC ADVISORS, LLC","BAILEY STRATEGIC ADVISORS, LLC",86.21,False
firm_307730,firm_401103157,"POLARIS GOVERNMENT RELATIONS, LLC","POTOMAC GOVERNMENT RELATIONS, LLC",87.88,False
firm_401105150,firm_400660986,"MASON STREET CONSULTING, LLC","MASON CONSULTING, LLC",85.71,False
firm_401104140,firm_400660986,"REARDON CONSULTING, LLC","MASON CONSULTING, LLC",86.36,False
firm_400605842,firm_401006842,"W STRATEGIES, LLC","WINN STRATEGIES, LLC",91.89,False
firm_400605842,firm_401104753,"W STRATEGIES, LLC","WANETA STRATEGIES, LLC",87.18,False
firm_400434103,firm_401104753,"WATER STRATEGIES, LLC","WANETA STRATEGIES, LLC",88.37,False
firm_401006842,firm_401104753,"WINN STRATEGIES, LLC","WANETA STRATEGIES, LLC",85.71,False
firm_401104378,firm_401107332,"THE LIAISON GROUP, LLC","THE JACKSON GROUP, LLC",86.36,False
firm_401104445,firm_401103555,"ALPHA STRATEGIES, LLC","ARENA STRATEGIES, LLC",85.71,False
firm_400579747,firm_401103555,"ENDGAME STRATEGIES, LLC","ARENA STRATEGIES, LLC",86.36,False
firm_401103260,firm_401103555,"E2 STRATEGIES, LLC","ARENA STRATEGIES, LLC",87.18,False
firm_401106149,firm_401017872,"BATIE & ASSOCIATES, LLC","JGB & ASSOCIATES, LLC",86.36,False
firm_401103500,firm_401105336,FIERCE GOVERNMENT RELATIONS,GIRARD GOVERNMENT RELATIONS,85.19,False
firm_400500471,firm_401105336,GOTHAM GOVERNMENT RELATIONS,GIRARD GOVERNMENT RELATIONS,85.19,False
firm_25603,firm_401104776,"ML STRATEGIES, LLC",MGD STRATEGIES LLC,88.89,False
firm_401104188,firm_401104815,DMM STRATEGIES,RML STRATEGIES,85.71,False
firm_401104888,firm_401106573,JTR STRATEGIES LLC,GRV STRATEGIES LLC,88.89,False
firm_401104372,firm_401106573,CGA STRATEGIES LLC,GRV STRATEGIES LLC,88.89,False
firm_401104888,firm_401105543,JTR STRATEGIES LLC,FJD STRATEGIES LLC,88.89,False
firm_25603,firm_401105522,"ML STRATEGIES, LLC","PCH STRATEGIES, LLC",86.49,False
firm_58432,firm_401105522,"PARK STRATEGIES, LLC","PCH STRATEGIES, LLC",87.18,False
firm_401106120,firm_401105522,"SCHERTZ STRATEGIES, LLC","PCH STRATEGIES, LLC",85.71,False
firm_401103849,firm_401105522,"R2P STRATEGIES, LLC","PCH STRATEGIES, LLC",89.47,False
firm_318994,firm_401104362,SC PARTNERS LLC,"SMW PARTNERS, LLC",87.5,False
firm_401104684,firm_401108186,COGENT STRATEGIES LLC,CORBIN STRATEGIES LLC,85.71,False
firm_401105638,firm_401104415,H&M STRATEGIES LLP,HR STRATEGIES LLC,85.71,False
firm_401104888,firm_401104415,JTR STRATEGIES LLC,HR STRATEGIES LLC,91.43,False
firm_401103260,firm_401104415,"E2 STRATEGIES, LLC",HR STRATEGIES LLC,85.71,False
firm_401104372,firm_401104415,CGA STRATEGIES LLC,HR STRATEGIES LLC,85.71,False
firm_401106573,firm_401104415,GRV STRATEGIES LLC,HR STRATEGIES LLC,91.43,False
firm_401105543,firm_401104415,FJD STRATEGIES LLC,HR STRATEGIES LLC,85.71,False
firm_306636,firm_400679025,"THE NORMANDY GROUP, LLC","THE RANDEL GROUP, LLC",86.36,False
firm_401016871,firm_400761275,"REPUBLIC CONSULTING, LLC","REPUBLIC CONSULTANTS, LLC",89.8,False
firm_40025211,firm_401108410,"CONFRERE STRATEGIES, LLC","CONVERGENCE STRATEGIES, LLC",86.27,False
firm_401103494,firm_401106227,SIRONA STRATEGIES LLC,SALINAS STRATEGIES LLC,88.37,False
firm_401104546,firm_401106227,"SIMS STRATEGIES, LLC",SALINAS STRATEGIES LLC,85.71,False
firm_401105417,firm_401109357,"ELEVATE GOVERNMENT AFFAIRS, LLC",BELLWETHER GOVERNMENT AFFAIRS LLC,87.5,False
firm_288613,firm_400761276,"THE JOSEPH GROUP, LLC","THE JBH GROUP, LLC",87.18,False
firm_304337,firm_401109721,DUNKEL GOVERNMENT RELATIONS,DUTKO GOVERNMENT RELATIONS,90.57,False
firm_310791,firm_401105026,THE MONDELLO GROUP LLC,"THE ONEILL GROUP, LLC",88.37,False
firm_400679025,firm_401105026,"THE RANDEL GROUP, LLC","THE ONEILL GROUP, LLC",85.71,False
firm_400426039,firm_314374,"CAPITOLINE CONSULTING, LLC","MJ CAPITOL CONSULTING, LLC",88.46,False
firm_310255,firm_400745232,HOWELLS GOVERNMENT RELATIONS,HARLOW GOVERNMENT RELATIONS LLC,88.14,False
firm_401108183,firm_300936,LMH STRATEGIC SOLUTIONS,MCCARTHY STRATEGIC SOLUTIONS,86.27,False
firm_401104930,firm_401109872,"KAE STRATEGIC, LLC","CM STRATEGIC, LLC",85.71,False
firm_401107033,firm_401103718,"RBW GROUP, LLC","MKW GROUP, LLC",85.71,False
firm_400703103,firm_401104807,"LJ CONSULTING, LLC","GLAZE CONSULTING, LLC",87.18,False
firm_401107117,firm_401104807,"LANGLEY CONSULTING, LLC","GLAZE CONSULTING, LLC",86.36,False
firm_401104327,firm_401105640,AVENUE STRATEGIES,ANZU STRATEGIES,87.5,False
firm_310255,firm_401103115,HOWELLS GOVERNMENT RELATIONS,NEXUS GOVERNMENT RELATIONS,85.19,False
firm_58432,firm_401103711,"PARK STRATEGIES, LLC","NEXA STRATEGIES, LLC",85.0,False
firm_401103494,firm_401107177,SIRONA STRATEGIES LLC,MISSION STRATEGIES LLC,88.37,False
firm_17328,firm_17226,HALEY & ASSOCIATES,HAAKE & ASSOCIATES,88.89,False
firm_401104653,firm_401107334,"BOLD STRATEGIES, LLC","KED STRATEGIES, LLC",87.18,False
firm_400579747,firm_401107334,"ENDGAME STRATEGIES, LLC","KED STRATEGIES, LLC",85.71,False
firm_400427054,firm_401107334,"BEDROCK STRATEGIES, LLC","KED STRATEGIES, LLC",85.71,False
firm_401104930,firm_401107334,"KAE STRATEGIC, LLC","KED STRATEGIES, LLC",86.49,False
firm_401103260,firm_401107334,"E2 STRATEGIES, LLC","KED STRATEGIES, LLC",91.89,False
firm_401103555,firm_401107334,"ARENA STRATEGIES, LLC","KED STRATEGIES, LLC",85.0,False
firm_401104837,firm_401107334,KELSAY STRATEGIES LLC,"KED STRATEGIES, LLC",85.0,False
firm_401105543,firm_401107334,FJD STRATEGIES LLC,"KED STRATEGIES, LLC",86.49,False
firm_401104313,firm_401105725,"MILLER STRATEGIES, LLC","MCKINLEY STRATEGIES, LLC",86.96,False
firm_25603,firm_401105725,"ML STRATEGIES, LLC","MCKINLEY STRATEGIES, LLC",85.71,False
firm_29777,firm_401107007,C2 STRATEGIES,JPC STRATEGIES,88.89,False
firm_400703103,firm_401103385,"LJ CONSULTING, LLC",JWF CONSULTING LLC,88.89,False
firm_29777,firm_401103241,C2 STRATEGIES,MACK STRATEGIES,85.71,False
firm_40002018,firm_401109611,"CANSLER CONSULTING, LLC","CANFIELD CONSULTING, LLC",85.11,False
firm_400658979,firm_401103250,"ANNDYL POLICY GROUP, LLC",CANNAE POLICY GROUP LLC,85.11,False
firm_401105219,firm_401109481,CONFLUENCE GOVERNMENT RELATIONS,FRONTLINE GOVERNMENT RELATIONS,85.25,False
firm_401104543,firm_401104124,THE PRENDA GROUP LLC,THE ROTUNDA GROUP LLC,87.8,False
firm_401104718,firm_401106381,HB STRATEGIES,NBS STRATEGIES,88.89,False
firm_401106545,firm_401106381,HSA STRATEGIES,NBS STRATEGIES,85.71,False
firm_25603,firm_401106403,"ML STRATEGIES, LLC",MCCOLL STRATEGIES LLC,87.18,False
firm_401103115,firm_16635,NEXUS GOVERNMENT RELATIONS,GOVERNMENT RELATIONS INC,88.0,False
firm_25603,firm_401105796,"ML STRATEGIES, LLC","RMP STRATEGIES, LLC",91.89,False
firm_401104546,firm_401105796,"SIMS STRATEGIES, LLC","RMP STRATEGIES, LLC",87.18,False
firm_58432,firm_401105796,"PARK STRATEGIES, LLC","RMP STRATEGIES, LLC",87.18,False
firm_401057986,firm_401104918,"SBL STRATEGIES, LLC",SJB STRATEGIES LLC,91.89,False
firm_400951748,firm_400458236,PEYSER ASSOCIATES LLC,PIKE ASSOCIATES LLC,85.0,False
firm_401103482,firm_401106291,WINDWARD STRATEGIES,WINDWARD STRATEGIES LLC,90.48,False
firm_401105753,firm_401103547,AVISE SOLUTIONS,EIS SOLUTIONS,85.71,False
firm_401109283,firm_401107835,"MO STRATEGIES, INC.","RK STRATEGIES, INC.",89.47,False
firm_401104571,firm_401105661,"VNF SOLUTIONS, LLC",VA SOLUTIONS LLC,88.24,False
firm_401104313,firm_401103987,"MILLER STRATEGIES, LLC",MULLETT STRATEGIES LLC,86.36,False
firm_25603,firm_401103987,"ML STRATEGIES, LLC",MULLETT STRATEGIES LLC,85.0,False
firm_66773,firm_401105143,"THE CORMAC GROUP, LLC","THE CACTUS GROUP, LLC",85.71,False
firm_401104281,firm_401106746,A1.9 STRATEGIES LLC,AU STRATEGIES LLC,88.89,False
firm_401104888,firm_401106746,JTR STRATEGIES LLC,AU STRATEGIES LLC,85.71,False
firm_401103260,firm_401106746,"E2 STRATEGIES, LLC",AU STRATEGIES LLC,85.71,False
firm_401104372,firm_401106746,CGA STRATEGIES LLC,AU STRATEGIES LLC,91.43,False
firm_401106573,firm_401106746,GRV STRATEGIES LLC,AU STRATEGIES LLC,85.71,False
firm_401105543,firm_401106746,FJD STRATEGIES LLC,AU STRATEGIES LLC,85.71,False
firm_401104415,firm_401106746,HR STRATEGIES LLC,AU STRATEGIES LLC,88.24,False
firm_401107188,firm_401103948,"YC CONSULTING, LLC","MLT CONSULTING, LLC",86.49,False
firm_400660986,firm_401103948,"MASON CONSULTING, LLC","MLT CONSULTING, LLC",85.0,False
firm_401104391,firm_401103948,MULLEN CONSULTING LLC,"MLT CONSULTING, LLC",85.0,False
firm_25603,firm_401107213,"ML STRATEGIES, LLC","OMEGA STRATEGIES, LLC.",85.0,False
firm_401104776,firm_401107213,MGD STRATEGIES LLC,"OMEGA STRATEGIES, LLC.",85.0,False
firm_401103711,firm_401107213,"NEXA STRATEGIES, LLC","OMEGA STRATEGIES, LLC.",85.71,False
firm_401104445,firm_401104590,"ALPHA STRATEGIES, LLC","AKF STRATEGIES, LLC",85.0,False
firm_401103260,firm_401104590,"E2 STRATEGIES, LLC","AKF STRATEGIES, LLC",86.49,False
firm_401107227,firm_401104590,"CAPROCK STRATEGIES, LLC","AKF STRATEGIES, LLC",85.71,False
firm_401104372,firm_401104590,CGA STRATEGIES LLC,"AKF STRATEGIES, LLC",86.49,False
firm_401103555,firm_401104590,"ARENA STRATEGIES, LLC","AKF STRATEGIES, LLC",85.0,False
firm_401105543,firm_401104590,FJD STRATEGIES LLC,"AKF STRATEGIES, LLC",86.49,False
firm_401107334,firm_401104590,"KED STRATEGIES, LLC","AKF STRATEGIES, LLC",89.47,False
firm_401106746,firm_401104590,AU STRATEGIES LLC,"AKF STRATEGIES, LLC",88.89,False
firm_401104188,firm_401103939,DMM STRATEGIES,GM STRATEGIES,88.89,False
firm_401104815,firm_401103939,RML STRATEGIES,GM STRATEGIES,88.89,False
firm_401103241,firm_401103939,MACK STRATEGIES,GM STRATEGIES,85.71,False
firm_311371,firm_401105223,"FEDERAL SOLUTIONS, LLC","FDJ SOLUTIONS, LLC",85.0,False
firm_401104445,firm_401108082,"ALPHA STRATEGIES, LLC",ALKI STRATEGIES LLC,85.0,False
firm_401104372,firm_401108082,CGA STRATEGIES LLC,ALKI STRATEGIES LLC,86.49,False
firm_401106746,firm_401108082,AU STRATEGIES LLC,ALKI STRATEGIES LLC,88.89,False
firm_401104590,firm_401108082,"AKF STRATEGIES, LLC",ALKI STRATEGIES LLC,89.47,False
firm_401103251,firm_401105333,GOVERNMENT SOLUTIONS LLC,"LINDEN GOVERNMENT SOLUTIONS, LLC",85.71,False
firm_401104787,firm_401104209,SLAIMAN CONSULTING LLC,SKLADANY CONSULTING LLC,88.89,False
firm_33545,firm_401106744,ROCK & ASSOCIATES,ROBIN & ASSOCIATES,85.71,False
firm_400871551,firm_401106744,FRINZI & ASSOCIATES,ROBIN & ASSOCIATES,86.49,False
firm_401103800,firm_82990,MATHIS STRATEGIES,ARTEMIS STRATEGIES,85.71,False
firm_401104888,firm_401104720,JTR STRATEGIES LLC,JLV STRATEGIES LLC,88.89,False
firm_401105216,firm_401104720,EVOLVE STRATEGIES LLC,JLV STRATEGIES LLC,87.18,False
firm_401106573,firm_401104720,GRV STRATEGIES LLC,JLV STRATEGIES LLC,88.89,False
firm_401105543,firm_401104720,FJD STRATEGIES LLC,JLV STRATEGIES LLC,88.89,False
firm_401104415,firm_401104720,HR STRATEGIES LLC,JLV STRATEGIES LLC,85.71,False
firm_401106746,firm_401104720,AU STRATEGIES LLC,JLV STRATEGIES LLC,85.71,False
firm_401108082,firm_401104720,ALKI STRATEGIES LLC,JLV STRATEGIES LLC,86.49,False
firm_401104815,firm_401105034,RML STRATEGIES,LOP STRATEGIES,85.71,False
firm_401107007,firm_401105034,JPC STRATEGIES,LOP STRATEGIES,85.71,False
firm_58432,firm_401099066,"PARK STRATEGIES, LLC",PETRA STRATEGIES LLC,85.0,False
firm_401103711,firm_401099066,"NEXA STRATEGIES, LLC",PETRA STRATEGIES LLC,85.0,False
firm_401104188,firm_401104854,DMM STRATEGIES,GDR STRATEGIES,85.71,False
firm_401104815,firm_401104854,RML STRATEGIES,GDR STRATEGIES,85.71,False
firm_401103939,firm_401104854,GM STRATEGIES,GDR STRATEGIES,88.89,False
firm_401105896,firm_401106054,CROSS POTOMAC CONSULTING LLC,POTOMAC CONSULTING LLC,88.0,False
firm_400683034,firm_400462294,"DC STRATEGIES GROUP, LLC","CAPITOL STRATEGIES GROUP, LLC",86.79,False
firm_400625900,firm_401103811,"CAPITOL STRATEGIES, LLC","MEHLMAN CAPITOL STRATEGIES, LLC",85.19,False
firm_401104718,firm_401105459,HB STRATEGIES,BPO STRATEGIES,88.89,False
firm_401104101,firm_401105459,B+S STRATEGIES,BPO STRATEGIES,85.71,False
firm_401107007,firm_401105459,JPC STRATEGIES,BPO STRATEGIES,85.71,False
firm_401105034,firm_401105459,LOP STRATEGIES,BPO STRATEGIES,85.71,False
firm_400683034,firm_401104382,"DC STRATEGIES GROUP, LLC","EMC STRATEGY GROUP, LLC",85.11,False
firm_70131,firm_401107087,"MERCURY STRATEGIES, LLC","MAVERICK STRATEGIES, LLC",85.11,False
firm_58432,firm_401107087,"PARK STRATEGIES, LLC","MAVERICK STRATEGIES, LLC",86.36,False
firm_401104571,firm_401103156,"VNF SOLUTIONS, LLC","UNIFIED SOLUTIONS, LLC",85.0,False
firm_401103206,firm_401105411,"STRATEGICS CONSULTING, LLC",PLATT STRATEGIC CONSULTING LLC,85.71,False
firm_401106174,firm_77812,"OLD NORTH STRATEGIES, LLC","NORTHPOINT STRATEGIES, LLC",86.27,False
firm_400579747,firm_401103366,"ENDGAME STRATEGIES, LLC","LEGER STRATEGIES, LLC",86.36,False
firm_400531585,firm_401103366,"ALLEGIANCE STRATEGIES, LLC","LEGER STRATEGIES, LLC",85.11,False
firm_401103260,firm_401103366,"E2 STRATEGIES, LLC","LEGER STRATEGIES, LLC",87.18,False
firm_401106573,firm_401103366,GRV STRATEGIES LLC,"LEGER STRATEGIES, LLC",87.18,False
firm_401107334,firm_401103366,"KED STRATEGIES, LLC","LEGER STRATEGIES, LLC",85.0,False
firm_401108016,firm_401108306,COLTON STREET GROUP,CORCORAN STREET GROUP,85.0,False
firm_401104301,firm_69696,MWR CONSULTING,MJWT CONSULTING,89.66,False
firm_401103206,firm_401106666,"STRATEGICS CONSULTING, LLC","MORAN STRATEGIC CONSULTING, LLC.",86.21,False
firm_401104684,firm_401108903,COGENT STRATEGIES LLC,ACUMEN STRATEGIES LLC,85.71,False
firm_401103555,firm_401108903,"ARENA STRATEGIES, LLC",ACUMEN STRATEGIES LLC,85.71,False
firm_401106746,firm_401108903,AU STRATEGIES LLC,ACUMEN STRATEGIES LLC,89.47,False
firm_401103260,firm_401106099,"E2 STRATEGIES, LLC",2020 STRATEGIES LLC,86.49,False
firm_65191,firm_401107988,VENN STRATEGIES,VALENTINE STRATEGIES,85.71,False
firm_23202,firm_401106337,"LPI CONSULTING, INC.","MCB CONSULTING, INC.",85.0,False
firm_401108857,firm_401109805,ZERO ONE STRATEGIES,ZERO MILE STRATEGIES,87.18,False
firm_401104188,firm_401105126,DMM STRATEGIES,MLJ STRATEGIES,85.71,False
firm_401105034,firm_47336,LOP STRATEGIES,LOWRY STRATEGIES,86.67,False
firm_400605842,firm_401104860,"W STRATEGIES, LLC",VS STRATEGIES LLC,88.24,False
firm_401104769,firm_401108650,FEROX STRATEGIES,FEROX STRATEGIES II,91.43,False
firm_25603,firm_401103804,"ML STRATEGIES, LLC","RUHLEN STRATEGIES, LLC",85.0,False
firm_401104213,firm_401105138,"BC CONSULTING, LLC","BERNI CONSULTING, LLC",87.18,False
firm_293370,firm_401105138,"CLYBURN CONSULTING, LLC","BERNI CONSULTING, LLC",86.36,False
firm_401109653,firm_401105302,THE BERNHARDT GROUP LLC,THE BURNHAM GROUP LLC,86.36,False
firm_314215,firm_400953755,"MATTOON & ASSOCIATES, LLC","PATTEN & ASSOCIATES, LLC",89.8,False
firm_401105613,firm_400953755,"TRAUTWEIN & ASSOCIATES, LLC","PATTEN & ASSOCIATES, LLC",86.27,False
firm_58432,firm_401106361,"PARK STRATEGIES, LLC","PATRIOT STRATEGIES, LLC",88.37,False
firm_400566695,firm_401106361,"NATIONAL STRATEGIES, LLC","PATRIOT STRATEGIES, LLC",85.11,False
firm_401103948,firm_401103647,"MLT CONSULTING, LLC",MXM CONSULTING LLC,86.49,False
firm_400605842,firm_401106143,"W STRATEGIES, LLC","A2 STRATEGIES, LLC",85.71,False
firm_401104281,firm_401106143,A1.9 STRATEGIES LLC,"A2 STRATEGIES, LLC",86.49,False
firm_401104445,firm_401106143,"ALPHA STRATEGIES, LLC","A2 STRATEGIES, LLC",87.18,False
firm_401109669,firm_401106143,"B HALL STRATEGIES, LLC","A2 STRATEGIES, LLC",85.0,False
firm_401105417,firm_401106816,"ELEVATE GOVERNMENT AFFAIRS, LLC","ERA GOVERNMENT AFFAIRS, LLC",89.66,False
firm_401109030,firm_401106816,"COVENANT GOVERNMENT AFFAIRS, LLC","ERA GOVERNMENT AFFAIRS, LLC",88.14,False
firm_401104445,firm_401107923,"ALPHA STRATEGIES, LLC","BARSA STRATEGIES, LLC",85.71,False
firm_401103555,firm_401107923,"ARENA STRATEGIES, LLC","BARSA STRATEGIES, LLC",90.48,False
firm_401104590,firm_401107923,"AKF STRATEGIES, LLC","BARSA STRATEGIES, LLC",85.0,False
firm_401106956,firm_401107923,"GRACE BAY STRATEGIES, LLC","BARSA STRATEGIES, LLC",86.96,False
firm_401104626,firm_401109974,ARDENT STRATEGIES,CURRENT STRATEGIES,85.71,False
firm_29777,firm_401106114,C2 STRATEGIES,2359 STRATEGIES,85.71,False
firm_401104888,firm_401105565,JTR STRATEGIES LLC,LJ STRATEGIES LLC,91.43,False
firm_401104653,firm_401105565,"BOLD STRATEGIES, LLC",LJ STRATEGIES LLC,86.49,False
firm_401103260,firm_401105565,"E2 STRATEGIES, LLC",LJ STRATEGIES LLC,85.71,False
firm_401104372,firm_401105565,CGA STRATEGIES LLC,LJ STRATEGIES LLC,85.71,False
firm_401106573,firm_401105565,GRV STRATEGIES LLC,LJ STRATEGIES LLC,85.71,False
firm_401105543,firm_401105565,FJD STRATEGIES LLC,LJ STRATEGIES LLC,91.43,False
firm_401104415,firm_401105565,HR STRATEGIES LLC,LJ STRATEGIES LLC,88.24,False
firm_401106746,firm_401105565,AU STRATEGIES LLC,LJ STRATEGIES LLC,88.24,False
firm_401108082,firm_401105565,ALKI STRATEGIES LLC,LJ STRATEGIES LLC,88.89,False
firm_401104720,firm_401105565,JLV STRATEGIES LLC,LJ STRATEGIES LLC,91.43,False
firm_401006842,firm_401104410,"WINN STRATEGIES, LLC","WELLINGTON STRATEGIES, LLC.",85.11,False
firm_13882,firm_401106898,ETKA CONSULTING,EB CONSULTING,85.71,False
