entity_a_id,entity_b_id,entity_a_name,entity_b_name,match_score,merge_accepted
lobbyist_71402,lobbyist_4627,HENRY MENN,HENRY MENN,100.0,True
lobbyist_71310,lobbyist_43744,BEN MCMAKIN,BEN MCMAKIN,100.0,True
lobbyist_53693,lobbyist_64949,MARTIN BAYR,MARTIN BAYR,100.0,True
lobbyist_69162,lobbyist_68076,HELEN TOLAR,HELEN TOLAR,100.0,True
lobbyist_71640,lobbyist_68671,ANGELA EBINER,ANGELA EBINER,100.0,True
lobbyist_141550,lobbyist_72621,JACOB HAMPLE,JACOB HAMPLE,100.0,True
lobbyist_56808,lobbyist_73437,KRISTEN GULLOTT,KRISTEN GULLOTT,100.0,True
lobbyist_79181,lobbyist_148252,EMILY KATZ,EMILY KATZ,100.0,True
lobbyist_100741,lobbyist_64539,JOHN CZERWINSKI,JOHN CZERWINSKI,100.0,True
lobbyist_85325,lobbyist_68453,JASON LARRABEE,JASON LARRABEE,100.0,True
lobbyist_69984,lobbyist_118854,MERVYN JONES,MERVYN JONES,100.0,True
lobbyist_73037,lobbyist_138237,BRANDON RENZ,BRANDON RENZ,100.0,True
lobbyist_51923,lobbyist_142601,MUFTIAH MCCARTIN,MUFTIAH MCCARTIN,100.0,True
lobbyist_143801,lobbyist_145732,KEENAN HALE,KEENAN HALE,100.0,True
lobbyist_66886,lobbyist_150226,MARNE MAROTTA,MARNE MAROTTA,100.0,True
lobbyist_121672,lobbyist_69329,SARAH MERCHAK,SARAH MERCHAK,100.0,True
lobbyist_141629,lobbyist_70865,CHRISTOPHER DAVIS,CHRISTOPHER DAVIS,100.0,True
lobbyist_151030,lobbyist_71517,JOHN CULBERSON,JOHN CULBERSON,100.0,True
lobbyist_27138,lobbyist_118909,CHRISTOPHER PEARCE,CHRISTOPHER PEACE,97.14,True
lobbyist_66047,lobbyist_139128,PATRICK KIRBY,PATRICK KIRBY,100.0,True
lobbyist_92173,lobbyist_146535,KATE KALUTKIEWICZ,KATE KALUTKIEWICZ,100.0,True
lobbyist_139617,lobbyist_148230,ZACHARY MARSHALL,ZACHARY MARSHALL,100.0,True
lobbyist_65471,lobbyist_149280,ROBERT WASINGER,ROBERT WASINGER,100.0,True
lobbyist_107445,lobbyist_71128,REBECCA HALKIAS,REBECCA HALKIAS,100.0,True
lobbyist_145323,lobbyist_106266,ROBERT MARTIN,ROBERT MARTIN,100.0,True
lobbyist_140753,lobbyist_137713,STEVEN PETERSEN,STEVEN PETERSEN,100.0,True
lobbyist_143844,lobbyist_145807,ROBERT VAN HEUVELEN,ROBERT VAN HEUVELEN,100.0,True
lobbyist_72218,lobbyist_150227,DAVID SKILLMAN,DAVID SKILLMAN,100.0,True
lobbyist_117729,lobbyist_58468,MICHAEL ANDREWS,MICHAEL ANDREWS,100.0,True
lobbyist_137456,lobbyist_68150,PENELOPE FARTHING,PENELOPE FARTHING,100.0,True
lobbyist_72207,lobbyist_72288,JUSTIN BROWN,JUSTIN BROWN,100.0,True
lobbyist_138427,lobbyist_94447,DEVIN BARRETT,DEVIN BARRETT,100.0,True
lobbyist_144726,lobbyist_115948,JEREMIAH VAN AUKEN,JEREMIAH VAN AUKEN,100.0,True
lobbyist_29856,lobbyist_121705,ERIN LANE,ERIN LANE,100.0,True
lobbyist_71671,lobbyist_140773,MEGAN SCHNEIDER,MEGAN SCHNEIDER,100.0,True
lobbyist_57837,lobbyist_142026,LAURA UTTLEY,LAURA UTTLEY,100.0,True
lobbyist_69575,lobbyist_146019,ALLEN JAMERSON,ALLEN JAMERSON,100.0,True
lobbyist_122247,lobbyist_147948,JOHN BIVONA,JOHN BIVONA,100.0,True
lobbyist_58419,lobbyist_150454,LUKE JOHNSON,LUKE JOHNSON,100.0,True
lobbyist_100919,lobbyist_151288,LEONARD WOLFSON,LEONARD WOLFSON,100.0,True
lobbyist_138786,lobbyist_46167,GREGG ELIAS,GREGG ELIAS,100.0,True
lobbyist_71168,lobbyist_67059,DEVIN SEARS,DEVIN SEARS,100.0,True
lobbyist_71987,lobbyist_67404,CHRISTOPHER CARNEY,CHRISTOPHER CARNEY,100.0,True
lobbyist_36872,lobbyist_70046,SAM GEDULDIG,SAM GEDULDIG,100.0,True
lobbyist_140779,lobbyist_93140,BENJAMIN ODENDAHL,BENJAMIN ODENDAHL,100.0,True
lobbyist_145936,lobbyist_101476,JAMIYL PETERS,JAMIYL PETERS,100.0,True
lobbyist_150052,lobbyist_102875,ERIN MENDELSOHN,ERIN MENDELSOHN,100.0,True
lobbyist_51336,lobbyist_138093,ANNE URBAN,ANNE URBAN,100.0,True
lobbyist_148055,lobbyist_140954,BRETT BAILEY,BRETT BAILEY,100.0,True
lobbyist_138321,lobbyist_143737,MATTHEW MIKA,MATTHEW MIKA,100.0,True
lobbyist_66974,lobbyist_145576,ERIC BUNNING,ERIC BUNNING,100.0,True
lobbyist_68240,lobbyist_146524,JORDAN STOICK,JORDAN STOICK,100.0,True
lobbyist_66127,lobbyist_150456,WILLIAM MCGRATH,WILLIAM MCGRATH,100.0,True
lobbyist_98793,lobbyist_11526,JEREMY SCOTT,JEREMY SCOTT,100.0,True
lobbyist_71261,lobbyist_64523,JOHN MCHUGH,JOHN MCHUGH,100.0,True
